8KMUz,q2QQ3/5pbk/6p1/2p5/1p3P2/6P1/rP1p3K/1R6 b - - 0 33,d2d1q e8g8 h7h6 d8g5,2410,76,92,5758,mate mateIn2 middlegame short,https://lichess.org/AF26kDO8/black#66,
8PASJ,8/6Rp/p5p1/5kP1/P3bP2/7P/2r1n3/Q5K1 w - - 3 37,g1h2 e2d4 h2g1 d4f3 g1f1 e4d3,2430,78,92,3764,discoveredAttack endgame long mate mateIn3,https://lichess.org/M8ScjjCx#73,
8RdP3,8/1k3p2/p1p1nB2/4P2p/PK5P/1P6/8/8 w - - 1 41,b4a5 c6c5 b3b4 e6d4 b4b5 d4b3,2419,76,92,1460,endgame long mate mateIn3 quietMove,https://lichess.org/gfFqliIS#81,
8RiQe,r6k/pp3p1p/4bp2/8/2PQp3/PB5q/1P6/RN3R1K w - - 2 21,h1g1 h3g3 g1h1 g3h4 h1g1 a8g8,2515,81,93,2590,exposedKing fork long mate mateIn3 middlegame,https://lichess.org/DBmoTIkq#41,
8ZFv2,1r4r1/2pbq3/kp1p1p2/p1nQp2p/2P1P2P/2P2PBB/R4P1K/R7 b - - 13 29,d7h3 d5c6 c5b3 a2a5 b3a5 a1a5 a6a5 c6b5,2420,75,92,2188,attraction mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/8mzEFKA8/black#58,
8aio0,1r3r1k/p6P/1n1q1pQN/n1pBp1p1/2Pp4/P7/1P2PP2/R2K3R b - - 4 36,b6d5 g6g8 f8g8 h7g8q b8g8 h6f5,2425,80,95,3796,advancedPawn discoveredAttack exposedKing kingsideAttack long mate mateIn3 middlegame promotion sacrifice,https://lichess.org/V6MfJxS3/black#72,
8eIax,4r1k1/8/ppr5/2p5/1P1P1q2/8/1P3P1P/R2Q1RK1 w - - 1 29,f2f3 c6g6 g1h1 f4h2 h1h2 g8g7 f3f4 e8h8 d1h5 h8h5,2556,88,93,1169,clearance endgame mate mateIn5 sacrifice veryLong,https://lichess.org/S7qLryMe#57,
8f4QX,5r1k/2b1qBR1/7p/2pQp3/1p6/3P2RP/5PPK/r7 b - - 2 35,e5e4 d5f5 c7g3 f2g3 a1h1 h2h1 h8g7 f5g6 g7h8 g6h6,2685,85,95,2540,deflection exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/ysgvMXPS/black#70,
8fMBp,r2q1rk1/1bp3pp/3bpn2/p3N3/Pn1P4/1P2B2Q/5PPP/RB3RK1 b - - 7 23,b4d5 b1h7 f6h7 h3e6 f8f7 e6f7 g8h8 e5g6,2518,79,93,5297,kingsideAttack mate mateIn4 opening sacrifice veryLong,https://lichess.org/gywvciow/black#46,
8hJpd,1k5r/1b6/p3B3/1p3PB1/3b4/P6P/1PP2nP1/R4R1K w - - 1 31,h1h2 h8h3 g2h3 d4e5 g5f4 e5f4 h2g1 f2h3,2433,79,96,849,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/aTLP72bc#61,
8ipTv,8/6kp/p7/1p3pp1/1Qpq4/2RN4/P3rPPP/2R3K1 w - - 1 29,c1c2 d4f2 d3f2 e2e1,2400,78,93,2106,backRankMate endgame mate mateIn2 sacrifice short,https://lichess.org/gWQ2ljAC#57,
8qBUq,5rk1/1R2R1pp/2p5/p1Qp4/P4BnP/6P1/2P4K/3q4 w - - 5 30,h2h3 d1f1 h3g4 f8f4 g3f4 f1g2 g4f5 g2g6 f5e5 g6f6,2447,77,93,933,mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/Ic4Kq6bG#59,
91KQs,8/1Q4pp/5p1k/1b2p3/7N/2r4P/P4PPK/5q2 b - - 1 33,b5c6 h4f5 h6h5 b7f7 g7g6 f7h7 h5g5 h7h4 g5f5 h4g4,2532,82,92,4565,endgame exposedKing mate mateIn5 sacrifice veryLong,https://lichess.org/QY9K6btp/black#66,
94FL7,8/pp4p1/4R2p/2rpRrk1/7P/5P2/6P1/6K1 b - - 0 38,g5f4 e5e4 d5e4 e6e4 f4g3 e4g4,2436,74,94,3425,endgame long mate mateIn3 rookEndgame sacrifice,https://lichess.org/9ZOjf9jz/black#76,
95OMe,2k1r1r1/pp1b4/6Np/2Np3P/Pq1P4/3KPQ2/7b/2R5 b - - 1 27,c8d8 c5b7 b4b7 f3f6 e8e7 f6e7,2574,88,94,1315,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/X2aFZTJ7/black#54,
9FL8F,6r1/1kpQ4/3b1p2/4p3/P1N1P2p/3P1P2/2P2Kr1/8 w - - 0 30,f2e1 d6b4 c2c3 g2g1 e1f2 g8g2 f2e3 g1e1,2663,87,93,1202,endgame exposedKing mate mateIn4 veryLong,https://lichess.org/ap7A3RTD#59,
9NeXA,1k6/1p3Q2/3p4/p2p4/3P4/P1K1P3/RPPN2r1/2q5 w - - 0 28,f7d5 c1d2 c3c4 d2e2 c4b3 e2c2,2407,73,92,4096,endgame long mate mateIn3,https://lichess.org/b1tpsBEK#55,
9P2OJ,r5k1/pp4pp/1b2b2q/3Pn3/5p2/2PB4/PP2NNPK/R3QR2 w - - 1 23,f2h3 e5g4 h2h1 h6h3 g2h3 e6d5 d3e4 d5e4 f1f3 e4f3,2426,87,93,3046,deflection mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/EmkyOUkS#45,
9QGKq,8/4kpp1/4p2p/3p4/1PpP1K1P/2P3P1/5P2/8 w - - 0 29,f4e5 g7g5 h4g5 h6g5 f2f3 f7f6,2444,76,92,4668,capturingDefender endgame long mate mateIn3 pawnEndgame,https://lichess.org/4RpmMlK6#57,
9RDv1,5rk1/1Q6/4p2p/6p1/2p2P2/P1q5/2n2P1P/2B2KR1 w - - 3 28,f4g5 c3h3 g1g2 h3d3 f1g1 d3d1,2523,76,93,3431,endgame long mate mateIn3,https://lichess.org/3GKi3Zpo#55,
9TZwR,rn2kb1r/pQ3ppp/2p1pn2/q2p4/2PP1B2/4PN2/RP3PPP/3K1B1R b kq - 0 9,a5a2 b7c8 e8e7 f4d6 e7d6 c8d8 f6d7 c4c5,2496,81,93,4517,attraction mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/rjkHcSye/black#18,Queens_Pawn_Game Queens_Pawn_Game_London_System
9Z8fG,r4rk1/1pp4p/p7/5p2/1Q1p4/1b1PPN2/q2P1P2/2KR2R1 b - - 1 24,g8f7 g1g7 f7g7 b4e7 f8f7 d1g1 g7h8 e7e5 f7g7 e5g7,2420,79,92,3689,attraction exposedKing mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/i8M3VZ5b/black#48,
9bnFg,1k1r4/1b5R/p3p3/2Q1P1b1/8/8/PP2r1PP/5RK1 w - - 1 32,c5b4 e2g2 g1h1 g2g1 h1g1 g5e3 f1f2 d8d1 b4e1 d1e1,2419,78,93,2370,attraction doubleCheck mate mateIn5 middlegame pin sacrifice veryLong,https://lichess.org/a6KV1KMS#63,
9cc5n,r5r1/pp2Q1p1/2p1N1kp/q3P3/4P3/1pN4P/P1P3P1/2K2R2 b - - 0 21,a5c3 f1f6 g6h7 f6h6 h7h6 e7g5 h6h7 g5h5,2458,76,92,3427,attraction endgame mate mateIn4 pin sacrifice veryLong,https://lichess.org/pfglmSzM/black#42,
9d57t,2r2rk1/8/4pp2/1RPp1qp1/1Q1Pn2p/2P3BP/5PP1/2R1N1K1 w - - 0 30,g3h2 f5f2 g1h1 e4g3 h2g3 f2f1 h1h2 h4g3 h2g3 f1f4,2475,78,92,4874,attraction intermezzo kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/qEY4AGVO#59,
9gVfe,7Q/5p2/p5kR/2p1r3/2P5/8/r3p1PK/3q4 b - - 2 47,g6f5 h8f6 f5e4 f6f3 e4d4 h6h4 e5e4 h4e4,2567,87,93,992,endgame mate mateIn4 veryLong,https://lichess.org/PoH6Zufk/black#94,
9qXNU,2kr2nr/1pp1bpp1/3p1q2/3P3p/2BBP3/Q7/PPPN2PP/2Kb3R b - - 1 14,f6d4 a3a8 c8d7 c4b5 c7c6 b5c6 b7c6 a8c6,2432,77,93,3965,mate mateIn4 middlegame queensideAttack veryLong xRayAttack,https://lichess.org/2ZiqSZxX/black#28,Kings_Gambit Kings_Gambit_Other_variations
9tXDn,2r3k1/1b1r1ppp/p2qpn2/1p1p4/2n3N1/3Q2NP/PPB2PP1/2R1R1K1 b - - 3 23,f6g4 d3h7 g8f8 h7h8 f8e7 g3f5 e7f6 h8g7,2403,77,92,4216,kingsideAttack mate mateIn4 middlegame pin veryLong,https://lichess.org/0Z86HOru/black#46,
9wZRv,r3r1k1/p4p1p/2p2RpQ/1pqbP3/7R/2P5/6PP/7K b - - 3 30,c5c3 f6g6 f7g6 h6h7 g8f8 h4f4 d5f7 h7f7,2428,76,92,2664,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Vuhhetbx/black#60,
A00qg,r3r2b/2p1k2p/6pB/p2N1nP1/2Q5/8/PPPKNP2/7q b - - 3 27,e7d6 c4c7 d6d5 c2c4 d5e6 e2f4,2415,78,92,818,exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/3ImcgtiF/black#54,
AHkQc,5rk1/7p/2q1p1p1/p7/2P4n/1PQ1P1P1/2B2PKP/1R1R4 w - - 5 33,g2f1 f8f2 f1e1 c6h1 e1f2 h1g2 f2e1 h4f3,2495,76,92,2992,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/KETVEulK#65,
AOrRJ,r1b2rk1/1p1q1p1n/p2p2p1/3NpN1p/4P2P/1B3PQ1/PPPb2P1/1K5R b - - 1 20,d2f4 g3g6 f7g6 d5e7 g8h8 e7g6,2407,76,93,1900,doubleCheck kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/wMvtJTyj/black#40,
ARXg5,5k2/2R2n2/1p1p4/1P1P1Q2/1PB3P1/p1K1r3/P3q3/8 w - - 10 43,c4d3 e3d3 f5d3 e2b2 c3c4 f7e5,2410,79,93,2606,endgame long mate mateIn3 sacrifice,https://lichess.org/aSVu8Ckw#85,
Aabfb,3r1r2/pp3pkp/2n1bNp1/8/4P2P/2Q5/PPPR1Pq1/2K1R3 b - - 8 20,d8d2 f6e8 g7h6 c3g7 h6h5 e8f6 h5h4 g7h6,2462,78,93,1234,doubleCheck fork mate mateIn4 middlegame veryLong,https://lichess.org/nOKKBSJL/black#40,
Ae4me,7R/2R5/p3K1k1/1b4p1/4p3/2P5/2r3r1/8 b - - 1 44,e4e3 h8h7 b5c4 e6e5 c4f7 c7f7 e3e2 f7g7,2527,82,92,1461,defensiveMove endgame mate mateIn4 quietMove veryLong,https://lichess.org/xsb1bBdJ/black#88,
AiFXB,8/ppk5/7p/3Pqp2/1PP2p2/P4Q1P/5P1K/8 w - - 1 32,f3d3 f4f3 h2g1 e5g7 g1f1 g7a1 d3d1 a1d1,2495,78,92,3403,discoveredAttack endgame mate mateIn4 queenEndgame veryLong,https://lichess.org/h9cJggv8#63,
AmB7x,rnbq1bnr/pppk3p/3pQ3/6p1/2B1Pp1P/8/PPPP2P1/RNB1K2R b KQ - 7 10,d7c6 e6d5 c6d7 d5f5 d7c6 f5b5,2515,78,94,3938,long mate mateIn3 middlegame,https://lichess.org/V6XHlmML/black#20,Kings_Gambit_Accepted Kings_Gambit_Accepted_Kings_Knights_Gambit
AnYoY,1r3b1k/1pR5/p6p/1q1QBrp1/1p2N3/7P/P4PP1/6K1 b - - 0 30,f5e5 d5g8 h8g8 e4f6 g8h8 c7h7,2456,85,93,5217,arabianMate attraction exposedKing long mate mateIn3 middlegame sacrifice,https://lichess.org/QkxJnIoJ/black#60,
AoLbq,6k1/p3Q3/2pP2p1/2PqPp2/5P2/P3P1Pn/8/5K2 w - - 15 41,e7h4 d5d1 f1g2 d1g1 g2h3 g1h1,2413,79,94,3029,endgame exposedKing long mate mateIn3 sacrifice,https://lichess.org/aAhPMHWk#81,
As3HU,r1bb2rk/2q2p1p/p3pP1Q/1p1pn2B/1PnN1R2/P1P5/6PP/R1B4K b - - 2 28,a8a7 f4h4 e5g6 h6h7 h8h7 h5g6 h7g6 h4h6,2451,77,94,4820,attraction doubleCheck kingsideAttack mate mateIn4 middlegame quietMove sacrifice veryLong,https://lichess.org/xHPnU5ls/black#56,
B9unh,5r2/4pp2/k1R5/1p1P4/pR2B1b1/Pn2b3/1P4P1/5K2 b - - 3 38,a6a5 b4b5 a5b5 e4d3 b5a5 c6a6,2411,80,93,4662,attraction long mate mateIn3 middlegame sacrifice,https://lichess.org/41ech1Fv/black#76,
BGmyO,rnbq2nr/ppp3kp/3p4/7Q/3bPB2/8/PPP3PP/RN3R1K b - - 0 11,g8f6 f4h6 g7g8 f1f6 d4f6 h5d5 c8e6 d5e6,2575,85,94,3920,deflection discoveredAttack mate mateIn4 opening sacrifice veryLong,https://lichess.org/hAlr3QmM/black#22,Kings_Gambit_Accepted Kings_Gambit_Accepted_Muzio_Gambit
BKbg4,3r2k1/1b3pp1/3bp2p/3nN3/5P2/2PQ2NP/1qB3PK/4R3 b - - 1 26,d5f4 d3h7 g8f8 g3f5 e6f5 e5d7 d8d7 h7h8,2697,93,95,2457,mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/lqTT5RRt/black#52,
BMZ4J,r1b2b1r/ppp2k1p/2np1P2/8/3B3Q/2N5/P1q3PP/4RRK1 b - - 3 16,h8g8 h4h5 c2g6 h5d5 c8e6 d5e6,2465,79,92,4010,exposedKing long mate mateIn3 middlegame,https://lichess.org/fxA2MzyZ/black#32,Kings_Gambit_Accepted Kings_Gambit_Accepted_Muzio_Gambit
BajuN,r1bq1bkr/pp2pNpp/1n6/4n2Q/3p4/8/PPP3PP/RNB2RK1 b - - 1 12,d8d5 f7h6 g7h6 f1f8 g8f8 c1h6 f8g8 h5e8,2440,78,93,1068,attraction discoveredAttack kingsideAttack mate mateIn4 opening sacrifice veryLong,https://lichess.org/8m1Qwi1J/black#24,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
Bc9kz,r5k1/pp4pp/3Q2p1/3N4/3nP1P1/8/PqP4P/5R1K b - - 0 26,b2b5 d6f8 a8f8 d5e7 g8h8 f1f8,2451,89,94,8427,backRankMate deflection endgame long mate mateIn3 sacrifice,https://lichess.org/CQfTHFUA/black#52,
Bhgqk,7r/Bb1k2p1/3p2q1/4p3/3P4/2Q3P1/PPP4K/3R1R2 w - - 1 24,h2g1 h8h1 g1f2 h1h2 f2e1 g6e4 c3e3 e4e3,2440,76,94,3531,exposedKing mate mateIn4 middlegame veryLong,https://lichess.org/zKgl4pv9#47,
BqMom,4RR2/1p3ppk/2n4p/8/p6N/1q5P/5PP1/6K1 b - - 1 27,g7g5 f8h8 h7g7 h4f5 g7f6 h8h6 f6f5 g2g4 f5f4 h6f6,2448,84,92,1436,deflection endgame mate mateIn5 sacrifice veryLong,https://lichess.org/WuwURQF3/black#54,
BqQdW,1nbq1bn1/2p3p1/2p1p2r/k1B4p/5P2/1Pp5/3PP2K/RN1Q4 b - - 1 24,a5b5 a1a5 b5a5 b3b4 a5b5 b1a3 b5a6 d1a4 a6b7 a4a7,2529,81,93,3523,attraction mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/IHNbqYEd/black#48,
Bx8w7,8/ppR3p1/4R3/1k1p4/8/1P3P2/PKP2n2/3q4 b - - 2 32,d1f3 c2c4 d5c4 a2a4 b5b4 c7c4 b4a5 c4c5 b7b5 c5b5,2675,96,93,851,endgame mate mateIn5 veryLong,https://lichess.org/AZpHG1hz/black#64,
C5eV2,3r4/pbp2p2/1pn5/3p4/3P4/RkP5/1P1K4/4R3 b - - 7 44,b3b2 a3a1 b2b3 e1b1 b3c4 a1a4 c6b4 a4b4,2442,81,95,1974,endgame mate mateIn4 veryLong,https://lichess.org/QpApZ4Fp/black#88,
CDqnN,4r1k1/Q4p1p/1pB3p1/3pb1q1/1B1Nn1n1/4P3/PP3PPP/2R2RK1 w - - 3 24,c6e8 e5h2 g1h1 g4f2 f1f2 e4g3 h1h2 g5h4 h2g1 h4h1,2492,74,94,4865,deflection kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/CUYLhdR7#47,
CKeTq,8/P1Q3b1/5nk1/8/6p1/2B2p2/1Pq1r1P1/R5K1 w - - 2 33,a7a8q e2e1 a1e1 c2g2,2444,76,92,4132,discoveredAttack mate mateIn2 middlegame sacrifice short,https://lichess.org/WjTagXJb#65,
CMAY1,R4Q2/6pk/1p2p2p/2p1P3/2P5/3K1nP1/5P2/5q2 w - - 1 49,d3e4 f1e2 e4f4 g7g5 f4g4 f3e5 g4h3 e2f1 h3h2 e5g4,2547,89,92,2286,deflection doubleCheck endgame mate mateIn5 veryLong,https://lichess.org/E7vxryDM#97,
CYgOy,r5k1/ppp2rbn/1P4n1/PN1Pp2p/2N1Pp1q/5Ppb/4B1PP/R2Q1RBK w - - 6 23,b5c7 h3g2 h1g2 h4h3 g2h3 h7g5 h3g2 g6h4 g2h1 g3g2,2561,81,92,1810,advancedPawn attraction kingsideAttack mate mateIn5 middlegame sacrifice veryLong,https://lichess.org/8p6gKfy3#45,
CbRO3,2b1r3/6k1/pR1B2p1/3B2qp/2P5/PQ4p1/7P/6K1 w - - 0 33,d6g3 e8e1 g1g2 c8h3 g2h3 g5f5 h3g2 f5f1,2533,91,94,2648,attraction dovetailMate mate mateIn4 middlegame pin sacrifice veryLong,https://lichess.org/4YcvrYdu#65,
CqO9Y,2r2nkQ/1b4p1/p3p3/3pP3/1p1q1P2/5BK1/P5P1/2q4R b - - 1 33,g8f7 f3h5 g7g6 h5g6 f7e7 h8g7 e7d8 g7f8 d8c7 f8d6,2475,79,95,7403,deflection dovetailMate mate mateIn5 middlegame veryLong,https://lichess.org/q2aJcPSy/black#66,
D1O3q,r1b2rk1/pp3pp1/2p4p/3pN3/3P4/3Q2R1/PPP4q/1K3R2 b - - 1 20,h2h4 g3g7 g8g7 f1f7 f8f7 d3g6 g7h8 e5f7,2489,83,92,1375,attraction kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/0zP4UyYo/black#40,
D6UMH,1r1q1rk1/1b2bpp1/p3pn1P/1p1n2N1/3PN3/5Q2/PP1B1PP1/2R1K2R b K - 0 19,f6e4 f3f7 f8f7 h6h7 g8h8 g5f7,2469,76,93,3623,advancedPawn kingsideAttack long mate mateIn3 middlegame sacrifice,https://lichess.org/ElCrswRM/black#38,Caro-Kann_Defense Caro-Kann_Defense_Panov_Attack
DDyLV,4r1k1/Q4p1p/p5p1/Pp1Np3/2pnPn1q/2N3RP/1P3rPK/R4B2 w - - 2 29,g3g4 d4f3 h2h1 h4h3 g2h3 f2h2,2462,88,92,4678,arabianMate deflection long master mate mateIn3 middlegame pin sacrifice,https://lichess.org/SGJ4smqS#57,
DOswL,5rk1/2q1r1p1/p5QB/1pp5/3pn3/1P3NbP/P1P3P1/R4R1K w - - 0 28,f3g5 f8f1 a1f1 e4f2 h1g1 g3h2 g1f2 c7g3,2467,78,92,3349,kingsideAttack mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/hhO4F4ZR#55,
DV0ek,3rrbk1/pp3pp1/3n3p/7B/3N1P1N/1QP3P1/PP1q1n2/K5R1 b - - 2 30,d6e4 h5f7 g8h8 h4g6 h8h7 f7g8 h7g6 b3f7,2557,89,93,3218,fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/z1aWSo7d/black#60,
DXlxQ,8/p1k5/P3BB2/1R3Ppp/8/6PK/1P1r3P/7r w - - 3 36,g3g4 h1h2 h3g3 h2g2 g3f3 h5g4 f3e4 g2e2,2571,80,93,2175,endgame mate mateIn4 veryLong,https://lichess.org/yzUQwY3u#71,
DcOTq,2r1r3/5kpp/3pNp2/pp3P2/1b2bBPP/8/PPP2P2/2KR1B1R w - - 2 22,h1g1 c8c2 c1b1 c2c1 b1c1 e8c8 e6c5 c8c5 f1c4 c5c4,2584,82,92,1378,attraction doubleCheck mate mateIn5 middlegame queensideAttack sacrifice veryLong,https://lichess.org/FTnEAmMn#43,
DjKe9,8/p2rq3/1p1k1n1Q/3p1P2/4p3/P7/6PP/2R4K b - - 0 37,e4e3 h6f4 e7e5 f4b4,2545,79,92,1104,endgame mate mateIn2 short,https://lichess.org/Es74iJZy/black#74,
Dr7v0,3r2k1/ppp2p1p/8/5N2/1n1B4/1q3N2/2b1QPPP/2KR1B1R w - - 0 17,f5e3 b4a2 c1d2 b3c3,2413,77,94,5742,mate mateIn2 middlegame pin queensideAttack short,https://lichess.org/YnLR4noG#33,Philidor_Defense Philidor_Defense_Nimzowitsch_Variation
Dtta1,3R4/1p3p1k/2p2p1p/2P2N2/1rb1B3/p1b4P/P1K3P1/8 b - - 1 30,c3e5 f5g3 f6f5 e4f5 h7g7 g3h5,2585,81,92,2997,discoveredAttack endgame long mate mateIn3,https://lichess.org/KyMAgRZE/black#60,
Dvac8,7k/pp4b1/8/2NB4/1P3pq1/P2P3b/5Q1P/6K1 w - - 2 34,g1h1 g4d1 f2g1 f4f3 g1d1 h3g2 h1g1 g7d4,2535,81,92,1477,endgame mate mateIn4 sacrifice veryLong,https://lichess.org/KGz774qQ#67,
Dx5Vt,5R2/6p1/4p2p/R3N1k1/5P2/1rn1K3/6rP/8 b - - 0 39,g5h4 e5f3 h4g4 a5g5 h6g5 f3e5 g4h5 f8h8,2567,94,94,12541,anastasiaMate endgame mate mateIn4 sacrifice veryLong,https://lichess.org/byH76le7/black#78,
E4Jr9,4r1k1/pp3pp1/3Q4/2pP4/5B2/3qP3/PP1N1R2/3RK1r1 w - - 6 26,d2f1 e8e3 f4e3 g1f1 f2f1 d3e3,2518,81,95,1404,exposedKing long mate mateIn3 middlegame pin sacrifice,https://lichess.org/lx7Ssyhg#51,
EENZ8,2kr1r2/1bp1bR2/pp2P3/6N1/N4B2/3p2K1/PPn4P/2R5 b - - 1 26,e7g5 f7c7 c8b8 c7c8 b8a7 f4b8 a7a8 a4b6,2487,81,95,4982,deflection doubleCheck mate mateIn4 middlegame queensideAttack veryLong,https://lichess.org/ndKOdree/black#52,
EKQnp,8/1p3Q1p/6pk/p2p4/4r3/1q3N2/5P1P/2R3K1 w - - 1 37,c1c7 e4g4 g1f1 b3d3 f1e1 g4e4,2407,87,95,4003,endgame long mate mateIn3,https://lichess.org/X8EMBtOY#73,
EMvOw,1k6/1p5R/p3Npp1/3n4/5P2/6rP/3r4/1R5K b - - 5 37,d5f4 h7b7 b8c8 b7c7,2400,77,92,4200,endgame mate mateIn2 short,https://lichess.org/h3203AuN/black#74,
ENFAu,3B2k1/5p1p/8/1r1pQPpq/3Pb3/7P/6P1/3n2K1 b - - 1 36,b5b1 e5e8 g8g7 d8f6 g7f6 e8e5,2410,78,93,2820,attraction endgame long mate mateIn3 sacrifice,https://lichess.org/Ag5nuUKu/black#72,
ERZAq,6k1/P3Rpp1/1Q5p/3q4/8/6PP/5P1K/3r4 w - - 1 35,g3g4 d1h1 h2g3 h1g1 g3f4 g7g5 f4e3 g1e1,2431,79,92,1433,endgame mate mateIn4 veryLong,https://lichess.org/5AZfM0XY#69,
EUCk1,3r4/Bp3p1k/2pp4/P3bP2/2P5/1PN2brP/2R5/5R1K w - - 1 33,h1h2 g3g4,2474,81,94,2035,discoveredAttack mate mateIn1 middlegame oneMove,https://lichess.org/TSa6Nw2Q#65,
EVuUv,6k1/2p5/p1n2Pp1/3p4/1p2q3/2P5/PPK4Q/R6R w - - 4 28,c2b3 c6a5 b3a4 e4e8 a4b4 e8b5 b4a3 a5c4,2446,76,93,3631,endgame mate mateIn4 veryLong,https://lichess.org/nAgZndsg#55,
EWnAO,Q7/ppp5/2nk4/8/3P1q2/5N2/PPPKP3/RN6 w - - 5 22,d2c3 f4e3 c3c4 b7b5 c4b5 e3e2 b5a4 e2c4 a4a3 c4b4,2500,85,93,3169,attraction endgame fork mate mateIn5 veryLong,https://lichess.org/CVXye0kB#43,
Er7jZ,2r5/p5pp/1p1Bk3/n3Np1n/4bP2/P5P1/1PP1P2P/2KRR3 w - - 4 24,d6b4 c8c2 c1b1 c2c1 b1a2 e4b1 a2a1 a5b3,2587,87,94,3681,doubleCheck mate mateIn4 middlegame queensideAttack veryLong,https://lichess.org/PtqadwhK#47,
EuU6g,5rk1/1bp3pp/pp1p2r1/6q1/1PP1np2/P3PB2/1BQ2PPP/3R1R1K w - - 0 22,f3e4 g5g2 e4g2 b7g2 h1g1 g2e4,2404,78,93,1331,discoveredAttack fork long mate mateIn3 middlegame sacrifice xRayAttack,https://lichess.org/B94jFwNE#43,
F9DE1,8/pp1k1Q2/1q2p2p/3pP3/1P6/P4n1P/2r2r2/R5RK b - - 0 37,d7c6 f7e8 c6c7 g1g7,2467,78,94,4740,mate mateIn2 middlegame short,https://lichess.org/WBashHgq/black#74,
FDNVq,4r1k1/1R1R4/8/5np1/7p/2BP3P/PP3PPK/2r5 w - - 0 37,g2g4 h4g3 h2g2 f5h4 g2g3 c1g1 g3h2 h4f3,2480,75,92,2931,enPassant endgame mate mateIn4 veryLong,https://lichess.org/wXmbxU3d#73,
FDnc0,1kb5/6QP/2p1p3/2PpPp2/3P1q2/6R1/4B2K/4q3 w - - 1 45,h7h8q f4f2 g3g2 e1g1 h2h3 g1h1 g2h2 h1h2,2400,79,94,2853,exposedKing fork master mate mateIn4 middlegame pin veryLong,https://lichess.org/0iNZf9ks#89,
FF0Zs,2b3k1/8/3p3p/pN1P4/2P5/P2q4/5Q1P/5K2 w - - 2 34,f1g2 c8h3 g2h1 d3e4 h1g1 e4b1 f2e1 b1e1,2460,76,92,2498,endgame mate mateIn4 veryLong,https://lichess.org/zD1XzJAR#67,
FGAZD,5rk1/5pp1/8/4p3/Qp2b1Pq/4b2P/4B2K/3R1R2 w - - 2 35,a4b4 e3g1 f1g1 h4f2 g1g2 f2g2,2472,78,92,2765,fork long mate mateIn3 middlegame sacrifice,https://lichess.org/ayTN1nLS#69,
FHJyK,2r2Nk1/pp3ppQ/1q2p2p/7P/6P1/P1n5/2P5/2KR1R2 b - - 4 28,g8f8 h7h8 f8e7 f1f7 e7f7 d1d7 f7f6 h8g7,2612,88,92,1836,attraction endgame mate mateIn4 sacrifice veryLong,https://lichess.org/5R8OZKOE/black#56,
FLnkj,4N2k/pp3R2/6pp/2n5/2B2P2/6PK/3r3P/6b1 b - - 6 38,h6h5 f7f8 h8h7 e8f6 h7h6 f8h8 h6g7 h8h7 g7f6 h7f7,2414,81,95,4933,endgame exposedKing mate mateIn5 sacrifice veryLong,https://lichess.org/P2FUnMVk/black#76,
FOIOD,2kr3r/1Rpq2pp/Qnnp1p2/8/4P3/2B5/P5PP/1R4K1 b - - 0 21,c6b8 b7c7 c8c7 a6b6 c7c8 b6b8,2412,79,92,4606,attraction doubleCheck long mate mateIn3 middlegame queensideAttack,https://lichess.org/ci4vzEFw/black#42,
FOqPg,2k1r2r/Qpp4p/p1bp2pb/R7/4Nq2/5P2/PPPN2PP/1K2R3 b - - 0 22,d6d5 a7a8 c8d7 e4c5 d7d6 a8d8 e8d8 e1e6,2570,80,93,1724,mate mateIn4 middlegame queensideAttack sacrifice veryLong,https://lichess.org/OkQmgCJS/black#44,
FRfi5,5kr1/7p/2B2p2/p2pN2Q/P3qP2/8/1P1R2bP/4K3 w - - 8 34,e1d1 g2f3 e5f3 e4b1 d1e2 g8g2 e2e3 b1e4,2586,84,93,3108,exposedKing fork mate mateIn4 middlegame sacrifice veryLong,https://lichess.org/Pd2J09A1#67,
FXSki,r4k2/2p3qp/3pQ1pR/1p1P1p2/r7/2P2P2/PK3P2/7R w - - 6 30,h6h7 a4b4 b2c2 a8a2 c2d3 g7d4 c3d4 b4b3,2627,88,94,2382,deflection discoveredAttack endgame mate mateIn4 pin sacrifice veryLong,https://lichess.org/Sc3M6uqR#59,
